uniprotswissprot;entrezgene_id;symbol
Q04446;2632;GBE1
Q13087;64714;PDIA2
O60813;440560;PRAMEF11
P10072;284459;ZNF875
P0C862;338872;C1QTNF9
Q8WYB5;23522;KAT6B
O60320;23359;FAM189A1
O60812;343069;HNRNPCL1
Q5VZB9;63951;DMRTA1
Q86T82;57695;USP37
O60811;65122;PRAMEF2
H3BQJ8;101928108;LY6L
Q9UBS5;2550;GABBR1
O95868;58530;LY6G6D
O95868;110599563;LY6G6D
Q2VWA4;652991;SKOR2
Q9Y3S1;65268;WNK2
Q9NW08;55703;POLR3B
H3BQJ8;101928108;LY6L
Q96AT1;57456;KIAA1143
Q5SQ64;259215;LY6G6F
P25116;2149;F2R
Q5VXH5;441871;PRAMEF7
Q9Y2P8;10171;RCL1
O60809;343071;PRAMEF10
P83436;91949;COG7
Q49AG3;58486;ZBED5
Q7LBC6;51780;KDM3B
Q9C040;23321;TRIM2
O94772;4062;LY6H
Q5VXH4;440561;PRAMEF6
Q92539;9663;LPIN2
O60810;400735;PRAMEF4
Q12824;6598;SMARCB1
Q5T035;445577;C9orf129
O95918;7932;OR2H2
Q58EX2;54549;SDK2
Q9BT88;23208;SYT11
O15205;10537;UBD
Q9P2D6;57579;FAM135A
Q9BYR5;85291;KRTAP4-2
Q96N96;221178;SPATA13
Q9BYQ7;85285;KRTAP4-1
O95196;10675;CSPG5
Q96NA2;83547;RILP
Q06481;334;APLP2
Q00796;6652;SORD
Q8IWV2;152330;CNTN4
P31639;6524;SLC5A2
Q9HD47;29098;RANGRF
Q8NBX0;51097;SCCPDH
A6NLU5;342865;VSTM2B
Q6UX04;10283;CWC27
Q8NGS0;138883;OR1N1
Q9Y241;25994;HIGD1A
Q8IV16;338328;GPIHBP1
O60840;778;CACNA1F
Q8NGR9;138882;OR1N2
Q9NW68;55108;BSDC1
Q8NGS3;347168;OR1J1
Q96PY5;114793;FMNL2
Q6ZNK6;497189;TIFAB
A6NJ69;492311;IGIP
A8MXZ3;728318;KRTAP9-1
Q8TF63;140947;DCANP1
Q96Q35;130540;FLACC1
Q8NB16;197259;MLKL
Q8NGS2;26740;OR1J2
Q9UBD0;100130086;HSFX2
Q15612;158131;OR1Q1
Q92886;4762;NEUROG1
Q3KQZ1;399512;SLC25A35
Q9Y3D6;51024;FIS1
Q8NGS1;26219;OR1J4
Q8NGR8;138881;OR1L8
Q6UW10;389376;SFTA2
Q8IYE1;152206;CCDC13
Q8NGR6;347169;OR1B1
Q8NH94;26737;OR1L1
Q8NH93;26735;OR1L3
Q9H222;64240;ABCG5
Q8NGR5;254973;OR1L4
Q9UBS5;2550;GABBR1
Q7L5A8;79152;FA2H
Q8NGR2;392390;OR1L6
P35250;5982;RFC2
Q8IVF1;728118;NUTM2A
P0CI25;57093;TRIM49
Q8NGR4;392391;OR5C1
A6NI73;353514;LILRA5
Q96GQ5;64755;C16orf58
Q99767;321;APBA2
Q8NGR3;392392;OR1K1
Q9H221;64241;ABCG8
Q5UAW9;80045;GPR157
P16435;5447;POR
Q08AM6;55697;VAC14
P59901;23547;LILRA4
Q13371;5082;PDCL
Q30KP8;613210;DEFB136
Q9UBQ6;2135;EXTL2
P62269;6222;RPS18
Q30KP9;613209;DEFB135
P11171;2035;EPB41
Q4QY38;613211;DEFB134
Q6ZT89;153328;SLC25A48
Q14416;2912;GRM2
Q8NF37;79888;LPCAT1
O95715;9547;CXCL14
Q6L8H2;387266;KRTAP5-3
Q86Z20;202243;CCDC125
O94921;5218;CDK14
A8MYZ5;440956;IQCF6
Q14CS0;137886;UBXN2B
P22413;5167;ENPP1
Q9HCP6;57467;HHATL
P20592;4600;MX2
Q9NR56;4154;MBNL1
Q9UKW4;10451;VAV3
Q9NZB2;23196;FAM120A
O15234;22794;CASC3
P23435;869;CBLN1
Q5TAQ9;50717;DCAF8
P25815;6286;S100P
Q6ZTN6;338692;ANKRD13D
Q8IXL9;389123;IQCF2
Q96P44;81578;COL21A1
Q96HT8;114932;MRFAP1L1
Q8WUW1;55845;BRK1
Q9UFP1;729085;GASK1A
Q13576;10788;IQGAP2
Q9NUP1;55330;BLOC1S4
Q9P1A6;9228;DLGAP2
Q5T036;158293;FAM120AOS
P0C7M6;401067;IQCF3
Q6ZS27;389114;ZNF662
Q15116;5133;PDCD1
Q5VT03;728130;NUTM2D
Q8N6M8;132141;IQCF1
Q9Y6E2;28969;BZW2
P40337;7428;VHL
Q701N2;439915;KRTAP5-5
P40855;5824;PEX19
Q69YZ2;399474;TMEM200B
Q9H116;64412;GZF1
O00254;2151;F2RL2
Q9H0W8;56006;SMG9
Q86X53;157697;ERICH1
A8MTL0;389124;IQCF5
P47900;5028;P2RY1
P0DP73;100133267;DEFB130B
P10075;2738;GLI4
Q9Y4G2;9842;PLEKHM1
Q9P291;51309;ARMCX1
O60271;9043;SPAG9
Q9H4H8;81610;FAM83D
P61225;5912;RAP2B
Q14D33;285093;RTP5
Q01344;3568;IL5RA
C9JBD0;100506243;KRBOX1
Q92628;9778;KIAA0232
P61962;10238;DCAF7
Q13888;2966;GTF2H2
Q13888;728340;GTF2H2
Q2PZI1;23333;DPY19L1
A6PVY3;400823;FAM177B
P0CH99;728957;ZNF705D
Q8N8Y5;286128;ZFP41
P61916;10577;NPC2
A4D1E9;85865;GTPBP10
Q8WU76;152579;SCFD2
P13761;3123;HLA-DRB1
Q9TQE0;3123;HLA-DRB1
O00590;1238;ACKR2
P08134;389;RHOC
Q8N1B4;6293;VPS52
P38398;672;BRCA1
Q92922;6599;SMARCC1
Q8N7U6;151651;EFHB
Q86U28;122961;ISCA2
Q5VYS8;79670;TUT7
Q9UNU6;1582;CYP8B1
Q13956;5149;AC020613.1
Q96SZ6;51654;CDK5RAP1
Q9BXJ8;83862;TMEM120A
Q8NHS4;130162;CLHC1
Q9BVK6;54732;TMED9
Q7Z3D6;80017;DGLUCY
Q96MG7;56160;NSMCE3
P25789;5685;PSMA4
P60709;60;ACTB
Q9P107;51291;GMIP
Q12888;7158;TP53BP1
Q8N912;400258;C14orf180
Q9HBD1;54542;RC3H2
O00337;9154;SLC28A1
Q96DR7;26084;ARHGEF26
Q8TDR4;140290;TCP10L
P56749;9069;CLDN12
P56749;102723899;CLDN12
Q6ZVK1;388021;TMEM179
P29279;1490;CCN2
O95415;25798;BRI3
O95870;7920;ABHD16A
Q9BQD3;79036;KXD1
Q9BYQ4;83899;KRTAP9-2
Q5JR12;333926;PPM1J
Q9BWT6;84057;MND1
O95279;8645;KCNK5
Q12926;1993;ELAVL2
Q13526;5300;PIN1
Q6R6M4;377630;USP17L2
Q6R6M4;401447;USP17L2
Q9BYQ3;83900;KRTAP9-3
Q9UHR4;55971;BAIAP2L1
Q9BYQ0;83901;KRTAP9-8
P62979;6233;RPS27A
Q9BYQ2;85280;KRTAP9-4
P0C7H9;392197;USP17L7
P0C7H9;645402;USP17L7
Q9BYP9;81870;KRTAP9-9
Q9UBV7;11285;B4GALT7
Q16653;4340;MOG
A8MZ26;285588;EFCAB9
A8MVA2;100507608;KRTAP9-6
Q9UJW0;51164;DCTN4
Q6L8G9;440023;KRTAP5-6
O43818;9136;RRP9
Q9Y493;7455;ZAN
Q3MIW9;135656;MUCL3
P57076;56683;CFAP298
Q8WUH6;90488;TMEM263
Q96C90;26472;PPP1R14B
Q15696;8233;ZRSR2
P28702;6257;RXRB
A8MPX8;151649;PP2D1
Q6UXA7;29113;C6orf15
O43187;3656;IRAK2
A8MTY7;100505724;KRTAP9-7
P01906;3117;HLA-DQA2
P01906;3118;HLA-DQA2
P0C7Q5;646000;SLC35G4
Q96F81;84976;DISP1
Q9UGJ1;27229;TUBGCP4
Q9UIG4;170680;PSORS1C2
A8MX34;100533177;KRTAP29-1
Q49AM1;80298;MTERF2
P36578;6124;RPL4
Q9UIG5;170679;PSORS1C1
Q5TIE3;127731;VWA5B1
A8MUX0;100505753;KRTAP16-1
Q68DX3;143162;FRMPD2
Q9H6S3;64787;EPS8L2
P20339;5868;RAB5A
Q9BYP8;83902;KRTAP17-1
P16050;246;ALOX15
Q15517;1041;CDSN
O15554;3783;KCNN4
P0CW19;96626;LIMS3
Q16270;3490;IGFBP7
Q9BZV1;80700;UBXN6
Q6L9W6;283358;B4GALNT3
Q99999;9514;GAL3ST1
P35222;1499;CTNNB1
Q92504;7922;SLC39A7
Q8IWY8;146050;ZSCAN29
Q8WYP5;25909;AHCTF1
Q5VZ72;100129669;IZUMO3
O95897;93145;OLFM2
P48634;7916;PRRC2A
Q9NR09;57448;BIRC6
Q03924;51351;ZNF117
Q03924;109504726;ZNF117
Q16526;1407;CRY1
Q9UM01;9056;SLC7A7
O75582;9252;RPS6KA5
Q8WUM9;6574;SLC20A1
Q14264;2086;ERV3-1
O95759;11138;TBC1D8
Q13111;10036;CHAF1A
Q96C19;79180;EFHD2
P01148;2796;GNRH1
Q16827;5800;PTPRO
Q9Y6F1;10039;PARP3
Q7L4S7;54470;ARMCX6
Q6PJI9;79726;WDR59
Q6UWM7;197021;LCTL
Q7Z624;79823;CAMKMT
Q8IXH6;58476;TP53INP2
P35225;3596;IL13
Q15916;10773;ZBTB6
Q9NXC2;54438;GFOD1
P21589;4907;NT5E
Q96HE8;283232;TMEM80
P31689;3301;DNAJA1
P61077;7323;UBE2D3
P30876;5431;POLR2B
Q96T54;89822;KCNK17
Q9H490;128869;PIGU
P15260;3459;IFNGR1
Q96A58;85004;RERG
Q16775;3029;HAGH
Q86XN8;399664;MEX3D
Q9H115;63908;NAPB
Q8ND25;84937;ZNRF1
Q5JSZ5;84726;PRRC2B
Q5VWN6;54906;TASOR2
O75398;10522;DEAF1
Q9UPM8;23431;AP4E1
Q4G0P3;54768;HYDIN
Q9H114;128817;CSTL1
P43652;173;AFM
Q9Y5U5;8784;TNFRSF18
P62899;6160;RPL31
Q96FI4;79661;NEIL1
Q8NF64;83637;ZMIZ2
Q9UMN6;9757;KMT2B
Q9H112;140880;CST11
Q6P2Q9;10594;PRPF8
Q9BPZ2;474343;SPIN2B
Q10588;683;BST1
O43868;9153;SLC28A2
Q9NU63;346171;ZFP57
Q6PEZ8;79883;PODNL1
Q8WV16;26094;DCAF4
O75151;5253;PHF2
P07339;1509;CTSD
Q9UHL3;285596;FAM153A
P57082;9496;TBX4
O60676;10047;CST8
Q2TAM9;286319;TUSC1
O75874;3417;IDH1
Q9HBU1;56033;BARX1
Q14686;23054;NCOA6
Q8N635;254528;MEIOB
Q9H2Y7;64397;ZNF106
Q66K64;90379;DCAF15
Q9H7X3;79943;ZNF696
A6NMD0;402778;IFITM10
P22680;1581;CYP7A1
Q6P587;81889;FAHD1
Q99865;54466;SPIN2A
Q9H900;55055;ZWILCH
P16104;3014;H2AFX
O95868;58530;LY6G6D
O95868;110599563;LY6G6D
Q8WU68;199746;U2AF1L4
Q12899;7726;TRIM26
Q9H2U1;170506;DHX36
Q5SQ64;259215;LY6G6F
Q8WUN7;92181;UBTD2
P05538;3120;HLA-DQB2
Q8NEW0;148867;SLC30A7
Q99743;4862;NPAS2
O43924;5147;PDE6D
P06340;3111;HLA-DOA
Q9UH62;51566;ARMCX3
O94772;4062;LY6H
Q9H665;79713;IGFLR1
Q15345;10489;LRRC41
Q86SP6;344758;GPR149
O94989;22899;ARHGEF15
O60826;28952;CCDC22
P0CF97;285550;FAM200B
Q8IXB1;54431;DNAJC10
Q6ZSY5;89801;PPP1R3F
Q16658;6624;FSCN1
Q3ZCQ2;389289;ANXA2R
Q8N3J6;253559;CADM2
P15121;231;AKR1B1
P55957;637;BID
Q5XX13;10517;FBXW10
O95479;9563;H6PD
Q9UI12;51606;ATP6V1H
Q8N441;53834;FGFRL1
Q96C45;54986;ULK4
Q92878;10111;RAD50
Q8N7N1;85002;FAM86B1
Q14643;3708;ITPR1
Q6UXV1;126123;IZUMO2
Q6ZN18;121536;AEBP2
Q6P9A2;374378;GALNT18
Q8NEV1;283106;CSNK2A3
Q6GMR7;158584;FAAH2
Q7Z7J9;55450;CAMK2N1
Q01813;5214;PFKP
A8MV65;389136;VGLL3
Q5T6V5;84267;C9orf64
Q14693;23175;LPIN1
Q96BD6;80176;SPSB1
O60925;5201;PFDN1
Q9ULI4;26153;KIF26A
Q2M2E3;146852;ODF4
Q86XI8;374920;ZSWIM9
Q9NR82;56479;KCNQ5
O15382;587;BCAT2
Q9BY50;90701;SEC11C
Q92698;8438;RAD54L
Q9UKA1;26234;FBXL5
Q9BZM3;170825;GSX2
P25786;5682;PSMA1
Q9H1C7;84418;CYSTM1
P52739;7690;ZNF131
Q9H9Q2;64708;COPS7B
Q9UNW1;9562;MINPP1
O75943;5884;RAD17
P29590;5371;PML
P54826;2619;GAS1
Q9HCS5;64097;EPB41L4A
Q9UKJ5;26511;CHIC2
O00299;1192;CLIC1
A6QL63;121551;BTBD11
Q9Y5J9;26521;TIMM8B
P23919;1841;DTYMK
O76009;3883;KRT33A
Q13596;6642;SNX1
Q9NTJ4;4123;MAN2C1
Q9BSH4;51204;TACO1
P16234;5156;PDGFRA
Q9BZS1;50943;FOXP3
Q69YG0;131616;TMEM42
Q8N2G8;84514;GHDC
Q96JQ0;8642;DCHS1
O95857;27075;TSPAN13
Q9Y3D8;102157402;AK6
Q9H7C9;28971;AAMDC
Q5JRX3;10531;PITRM1
Q9P2M4;57533;TBC1D14
O95340;9060;PAPSS2
P21817;6261;RYR1
Q16594;6880;TAF9
O95707;10775;POP4
Q12923;5783;PTPN13
Q9NXA8;23408;SIRT5
Q96M83;79741;CCDC7
Q13610;11137;PWP1
P10914;3659;IRF1
Q9H4Q3;59336;PRDM13
Q5GJ75;388121;TNFAIP8L3
P10515;1737;DLAT
Q9H633;79897;RPP21
Q9H633;202658;RPP21
Q2M329;257236;CCDC96
Q99895;11330;CTRC
O95865;23564;DDAH2
Q86TJ2;93624;TADA2B
Q8WYA1;56938;ARNTL2
Q7L273;54793;KCTD9
P57723;57060;PCBP4
P43489;7293;TNFRSF4
Q9UQN3;25978;CHMP2B
Q96T55;83795;KCNK16
O95873;57827;C6orf47
Q14525;3884;KRT33B
P05113;3567;IL5
Q9BZQ6;80267;EDEM3
Q9UKN5;11108;PRDM4
P0CJ70;100462983;MTRNR2L3
P42858;3064;HTT
O95343;6496;SIX3
Q6ZUT1;55216;NKAPD1
P53618;1315;COPB1
Q96HW7;92105;INTS4
Q92664;2971;GTF3A
P28069;5449;POU1F1
O95867;80740;LY6G6C
Q9H2K0;219402;MTIF3
Q8N264;83478;ARHGAP24
Q86WU2;197257;LDHD
Q6ZVK1;388021;TMEM179
Q9Y4Z0;25804;LSM4
Q9BZJ7;118442;GPR62
Q9BRK0;51308;REEP2
Q9HCM9;56658;TRIM39
Q9NS87;56992;KIF15
Q8WWB5;120379;PIH1D2
Q15796;4087;SMAD2
A1X283;285590;SH3PXD2B
Q86WI3;84166;NLRC5
Q29983;100507436;MICA
Q8N912;400258;C14orf180
Q8IZL8;27043;PELP1
P08218;51032;CELA2B
Q6UN15;81608;FIP1L1
Q9Y4F1;10160;FARP1
P06753;7170;TPM3
O60682;9242;MSC
Q92765;2487;FRZB
P55735;6396;SEC13
O95866;80739;MPIG6B
A2A3K4;138639;PTPDC1
Q9H7X7;64792;IFT22
Q9H2A2;64577;ALDH8A1
Q13021;7851;MALL
P08217;63036;CELA2A
Q9UBD5;23595;ORC3
Q6ZUM4;201176;ARHGAP27
P78406;8480;RAE1
O14681;9538;EI24
Q9Y2G2;22900;CARD8
Q16769;25797;QPCT
Q6ZNG9;124751;KRBA2
Q6ZTZ1;345222;MSANTD1
Q16655;2315;MLANA
O76081;8601;RGS20
O75762;8989;TRPA1
Q96SC8;63950;DMRTA2
Q63HM1;125061;AFMID
O76011;3885;KRT34
O76011;100653049;KRT34
Q8IZP6;140432;RNF113B
P12004;5111;PCNA
Q8NA29;84879;MFSD2A
Q9H0Z9;55544;RBM38
Q8TBB1;84708;LNX1
Q2KHT3;23274;CLEC16A
P11511;1588;CYP19A1
Q5HYC2;158358;KIAA2026
Q96ST3;25942;SIN3A
P61254;6154;RPL26
Q15323;3881;KRT31
O00482;2494;NR5A2
P26436;56;ACRV1
Q8IYA6;150468;CKAP2L
Q9UKP5;11174;ADAMTS6
Q96S99;79156;PLEKHF1
Q29980;4277;MICB
Q9H511;401265;KLHL31
P55211;842;CASP9
A6NI03;642446;TRIM64B
O14957;10975;UQCR11
Q2TAY7;55234;SMU1
Q5RKV6;118460;EXOSC6
Q9H009;342538;NACA2
Q86YG4;284958;NT5DC4
Q8NI08;135112;NCOA7
Q7RTV5;195827;PRXL2C
Q03936;168374;ZNF92
Q9UBU3;51738;GHRL
Q9BUJ0;25864;ABHD14A
P08473;4311;MME
O76014;8688;KRT37
Q13018;22925;PLA2R1
P16083;4835;NQO2
Q969V5;79594;MUL1
Q96A19;92922;CCDC102A
Q7RTU3;167826;OLIG3
Q05C16;220416;LRRC63
O43825;8707;B3GALT2
P98169;158586;ZXDB
Q6ZT52;163933;FAM43B
Q9BSK2;84275;SLC25A33
P61968;8543;LMO4
C9J1S8;399939;TRIM49D1
P62829;9349;RPL23
Q15648;5469;MED1
Q99689;9638;FEZ1
P06744;2821;GPI
Q6P1J9;79577;CDC73
Q9UN79;9580;SOX13
Q8NFB2;84548;TMEM185A
Q6XD76;121549;ASCL4
P61758;7411;VBP1
P47972;4885;NPTX2
Q7RTU4;727857;BHLHA9
Q96JN8;84461;NEURL4
Q14432;5139;PDE3A
O95983;53615;MBD3
Q8IXB3;286753;TRARG1
A8MQ27;54492;NEURL1B
Q96DA2;116442;RAB39B
P57081;10785;WDR4
Q9P0J6;64979;MRPL36
P63173;6169;RPL38
Q9Y2H8;22869;ZNF510
O43602;1641;DCX
Q99678;2843;GPR20
Q93075;9797;TATDN2
Q9Y6E0;8428;STK24
Q9BTT6;55227;LRRC1
Q96G25;112950;MED8
P25940;50509;COL5A3
Q14159;23514;SPIDR
P28562;1843;DUSP1
Q9BX63;83990;BRIP1
Q6ZMW2;158431;ZNF782
Q9Y6A1;10585;POMT1
Q9BRP1;84306;PDCD2L
Q9NPC8;10736;SIX2
P49588;16;AARS
O75365;11156;PTP4A3
Q2TBF2;9671;WSCD2
C9J1S8;729384;TRIM49D2
Q8TA86;6100;RP9
P22415;7391;USF1
Q9NZG7;4815;NINJ2
F8WCM5;723961;INS-IGF2
Q00537;5128;CDK17
Q9NQE9;135114;HINT3
Q96IG2;84961;FBXL20
Q9NXJ5;54858;PGPEP1
Q8N0W4;57502;NLGN4X
Q7Z460;23332;CLASP1
P46977;3703;STT3A
Q9H5Z1;60625;DHX35
Q8WTQ4;123970;C16orf78
P48029;6535;SLC6A8
Q9NVF9;55224;ETNK2
Q9BZY9;11074;TRIM31
Q6P9H4;154043;CNKSR3
Q13508;419;ART3
Q13435;10992;SF3B2
Q6ZT98;79739;TTLL7
Q99788;1240;CMKLR1
Q9UMR3;57057;TBX20
Q9UJY4;23062;GGA2
P13942;1302;COL11A2
O75380;4726;NDUFS6
A4D256;168448;CDC14C
P0DMW2;286430;NLRP2B
Q9HA47;83549;UCK1
Q13202;1850;DUSP8
Q6ZTQ3;166824;RASSF6
Q8NDV2;2849;GPR26
P55085;2150;F2RL1
Q13227;2874;GPS2
Q6L8H4;387264;KRTAP5-1
P15291;2683;B4GALT1
P32320;978;CDA
Q701N4;440021;KRTAP5-2
A6NEM1;440295;GOLGA6L9
P02778;3627;CXCL10
P98168;7789;ZXDA
Q8WXG8;170591;S100Z
Q8N8U2;124359;CDYL2
O60518;26953;RANBP6
Q9NZD4;51327;AHSP
Q9BYG3;84365;NIFK
P18074;2068;ERCC2
P01344;3481;IGF2
Q6STE5;6604;SMARCD3
O14625;6373;CXCL11
Q6P3X3;55622;TTC27
P04553;5619;PRM1
O00560;6386;SDCBP
P23193;6917;TCEA1
Q6NUI2;150763;GPAT2
O15524;8651;SOCS1
Q6P4D5;159091;FAM122C
O95866;80739;MPIG6B
Q69YH5;157313;CDCA2
O95793;6780;STAU1
Q9BS86;11055;ZPBP
P28482;5594;MAPK1
Q8N436;119587;CPXM2
Q6UWN5;284348;LYPD5
Q13424;6640;SNTA1
Q05952;7142;TNP2
Q14055;1298;COL9A2
Q99218;266;AMELY
Q9NNZ6;58531;PRM3
A4D263;100130988;SPATA48
A6NGJ6;120146;TRIM64
Q9BPX1;51171;HSD17B14
Q2TAL6;375567;VWC2
Q5VZR2;441457;NUTM2G
P01308;3630;INS
Q8N448;222484;LNX2
Q6P9F5;135644;TRIM40
Q9Y2X9;23528;ZNF281
Q5SNT2;199953;TMEM201
O95867;80740;LY6G6C
Q96E14;116028;RMI2
P39656;1650;DDOST
Q8TD22;94097;SFXN5
P50120;5948;RBP2
Q9H8Y8;26003;GORASP2
P63241;1984;EIF5A
Q9P2E5;54480;CHPF2
Q9BXM7;65018;PINK1
P20036;3113;HLA-DPA1
P04554;5620;PRM2
Q5VZR4;84278;MFSD14C
Q03154;95;ACY1
Q6P597;147700;KLC3
O75969;10566;AKAP3
P07492;2922;GRP
Q96A83;136227;COL26A1
P09455;5947;RBP1
Q86YB7;55268;ECHDC2
Q9UMY1;51406;NOL7
Q8TF47;146198;ZFP90
Q9HBT7;57336;ZNF287
Q9BQ87;90665;TBL1Y
P20591;4599;MX1
Q9BXF6;26056;RAB11FIP5
O43414;79033;ERI3
Q9H9A6;55631;LRRC40
O14523;9854;C2CD2L
Q9H0L4;23283;CSTF2T
O60318;8888;MCM3AP
Q7Z309;159090;FAM122B
P52179;8736;MYOM1
Q15058;9928;KIF14
Q9BSE4;64224;HERPUD2
Q96S59;10048;RANBP9
P19419;2002;ELK1
P00995;6690;SPINK1
Q9H4G1;128821;CST9L
Q9NY28;3742;GALNT8
Q9NY28;26290;GALNT8
Q6L8H2;387266;KRTAP5-3
Q6L8H1;387267;KRTAP5-4
Q969P6;116447;TOP1MT
Q9NRM2;11179;ZNF277
O14757;1111;CHEK1
Q9NRX2;63875;MRPL17
P22670;5989;RFX1
Q9HAV7;80273;GRPEL1
Q9NYR8;50700;RDH8
Q6P2M8;139728;PNCK
Q15020;9733;SART3
Q13838;7919;DDX39B
Q5W186;128822;CST9
P04440;3115;HLA-DPB1
Q11206;6484;ST3GAL4
Q8NAP8;728116;ZBTB8B
Q13976;5592;PRKG1
Q5ST30;57176;VARS2
Q9H3H5;1798;DPAGT1
Q6UWT4;389336;C5orf46
Q6L8G9;440023;KRTAP5-6
Q96BR9;653121;ZBTB8A
Q969X5;57222;ERGIC1
Q9P2J8;57547;ZNF624
Q9BRK5;51150;SDF4
Q8WYH8;84289;ING5
Q96PL1;117156;SCGB3A2
Q9UBK9;8409;UXT
Q9BVA6;11153;FICD
P51692;6777;STAT5B
Q9UGL1;10765;KDM5B
Q9NR20;8798;DYRK4
P59942;401250;MCCD1
A6NCQ9;643904;RNF222
P14174;4282;MIF
O94907;22943;DKK1
Q9NWF9;54476;RNF216
Q16513;5586;PKN2
Q53H80;55122;AKIRIN2
O95670;534;ATP6V1G2
Q96T66;349565;NMNAT3
Q9H3Y6;6725;SRMS
Q96IU4;84836;ABHD14B
Q92831;8850;KAT2B
Q9NYB5;53919;SLCO1C1
O95866;80739;MPIG6B
Q8NB42;84503;ZNF527
Q99988;9518;GDF15
Q9BZQ8;116496;FAM129A
O15247;1193;CLIC2
P30939;3355;HTR1F
Q9BSA4;94015;TTYH2
Q8N6S5;151188;ARL6IP6
Q8WXF3;117579;RLN3
Q8IWT0;339487;ZBTB8OS
Q9H8G2;79886;CAAP1
Q9UBY8;2055;CLN8
P51606;5973;RENBP
P18146;1958;EGR1
Q9BVQ7;79029;SPATA5L1
Q5JPI3;285237;C3orf38
Q14011;1153;CIRBP
Q92759;2968;GTF2H4
Q92953;9312;KCNB2
O95867;80740;LY6G6C
Q96QI5;64711;HS3ST6
Q16795;4704;NDUFA9
P62258;7531;YWHAE
Q14847;3927;LASP1
Q9UFW8;8545;CGGBP1
Q96L94;79856;SNX22
Q9NSK7;83636;C19orf12
Q15942;7791;ZYX
Q969V1;84539;MCHR2
A6NM03;338755;OR2AG2
Q6P2D0;162239;ZFP1
Q9H205;144125;OR2AG1
O15553;4210;MEFV
Q9NYZ1;51030;TVP23B
Q9UKI2;10602;CDC42EP3
P50440;2628;GATM
Q96N23;144535;CFAP54
P23284;5479;PPIB
Q8N386;126364;LRRC25
Q8IZM8;55279;ZNF654
P59551;338398;TAS2R60
P26717;3822;KLRC2
P61978;3190;HNRNPK
P54274;7013;TERF1
P59536;259287;TAS2R41
O76015;8687;KRT38
O95994;10551;AGR2
P01034;1471;CST3
Q8IZU9;84623;KIRREL3
Q8IZF4;221188;ADGRG5
O95872;7918;GPANK1
Q9UNX3;51121;RPL26L1
Q9BZL3;85027;SMIM3
Q6T4P5;79948;PLPPR3
Q5MNV8;494188;FBXO47
O95222;8590;OR6A2
Q4KWH8;23007;PLCH1
Q8IVN8;157869;SBSPON
Q96K76;55031;USP47
Q14532;3882;KRT32
Q86UN3;349667;RTN4RL2
Q8IW36;57116;ZNF695
Q9C0K7;55437;STRADB
P21709;2041;EPHA1
Q9NNX9;51481;VCX3A
P26715;3821;KLRC1
Q92764;3886;KRT35
Q9NZV6;51734;MSRB1
Q5MCW4;148266;ZNF569
Q9BS34;93474;ZNF670
Q7LFX5;51363;CHST15
O95873;57827;C6orf47
Q8N5C6;55133;SRBD1
Q8NDX9;58496;LY6G5B
Q9BYW1;66035;SLC2A11
Q9UL59;7761;ZNF214
O75400;55660;PRPF40A
Q6ZMV9;221458;KIF6
Q8ND76;219771;CCNY
Q8WVB3;284004;HEXD
Q9H209;283297;OR10A4
Q07444;3823;KLRC3
Q9UJG1;56180;MOSPD1
Q9H714;80183;RUBCNL
Q9H210;120776;OR2D2
Q8NGH3;120775;OR2D3
Q96NI8;148268;ZNF570
Q9H207;144124;OR10A5
Q6P1S2;285315;C3orf33
Q8NBU5;84896;ATAD1
Q9BVV2;79025;FNDC11
Q9NWS6;55007;FAM118A
P04181;4942;OAT
P28070;5692;PSMB4
Q16891;10989;IMMT
B2CW77;100144748;KLLN
O00400;9197;SLC33A1
P01920;3119;HLA-DQB1
P78413;50805;IRX4
Q9UL58;7762;ZNF215
A0A1B0GTH6;111064647;CSNKA2IP
P43364;4110;MAGEA11
Q7L2E3;22907;DHX30
Q9UD57;390010;NKX1-2
Q6UWB1;9466;IL27RA
O60296;66008;TRAK2
Q99496;6045;RNF2
Q9H208;341276;OR10A2
Q9NPF7;51561;IL23A
P62330;382;ARF6
P28702;6257;RXRB
Q6AWC2;80014;WWC2
Q9UDT6;7461;CLIP2
P27348;10971;YWHAQ
Q96BR6;79862;ZNF669
O60218;57016;AKR1B10
Q14153;9679;FAM53B
Q7Z4G4;60487;TRMT11
P50454;871;SERPINH1
P67870;1460;CSNK2B
Q8N7P3;53842;CLDN22
Q8TD06;155465;AGR3
Q8NE09;26166;RGS22
Q7L311;9823;ARMCX2
Q6PK18;79701;OGFOD3
Q8TCX5;114822;RHPN1
O43313;23300;ATMIN
Q08623;8226;PUDP
Q8IUK5;57125;PLXDC1
Q96RE9;91975;ZNF300
Q5JPI9;399818;EEF1AKMT2
A1A4Y4;345611;IRGM
Q9HBF4;53349;ZFYVE1
P07864;3948;LDHC
Q14929;169841;ZNF169
P49915;8833;GMPS
Q92504;7922;SLC39A7
Q04206;5970;RELA
O14599;9083;BPY2B
O14599;442867;BPY2B
O14599;442868;BPY2B
Q9H008;64077;LHPP
Q8N7M2;284349;ZNF283
Q92901;6123;RPL3L
Q3YBM2;28959;TMEM176B
P56377;8905;AP1S2
Q6GPI1;440387;CTRB2
P08842;412;STS
Q96PQ0;57537;SORCS2
Q9HCK0;57684;ZBTB26
P23434;2653;GCSH
P61006;4218;RAB8A
Q27J81;64423;INF2
A6NDB9;342979;PALM3
